Code,Description,Category,Price Excl.,Price Incl.,Avg Cost,Last Cost,Qty On Hand,Active
F8821-160200,M16 x 200OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4105-160205,M16 x 205 Tie Rod Mild Steel S/C Threaded Both Sides,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16210,M16 x 210 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4105-160215,M16 x 215 Tie Rod Mild Steel S/C Threaded Both Sides,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-16220,M16 x 220 Bolt High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16220,M16 x 220 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-16220,M16 x 220 Bolt High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-16220,M16 x 220 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-16220,M16 x 220 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-16225,M16 x 225NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-16225,M16 x 225NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-160225,M16 x 225OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16230,M16 x 230 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-16240,M16 x 240 Bolt High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16240,M16 x 240 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-16240,M16 x 240 Bolt High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-16240,M16 x 240 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-16240,M16 x 240 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-16025,M16 x 25 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-16025,M16 x 25 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-16025,M16 x 25 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F5320-16025,M16 x 25 Rivet Solid Round Head Steel,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-16025,M16 x 25 Set Screw High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,4.2700,4.2700,-4.0000,Yes
F0782-16025,M16 x 25 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,4.0500,4.0500,0.0000,Yes
F0780-16025,M16 x 25 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0783-16025,M16 x 25 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-16025,M16 x 25 Set Screw Mild Steel Grade 4.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-16025,M16 x 25 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-16025,M16 x 25 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-16025,M16 x 25 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-16025,M16 x 25 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-16025,M16 x 25 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-16025,M16 x 25 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-16025,M16 x 25 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-16025,M16 x 25 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-16025,M16 x 25 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-16250,M16 x 250 Bolt High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16250,M16 x 250 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-16250,M16 x 250NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-16250,M16 x 250NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8805-16250,M16 x 250NB U-Bolt Stainless Steel Gr 304 (A2) (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-160250,M16 x 250OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-16260,M16 x 260 Bolt High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16260,M16 x 260 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-16260,M16 x 260 Bolt High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16270,M16 x 270 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-16275,M16 x 275NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-16280,M16 x 280 Bolt High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16280,M16 x 280 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-16280,M16 x 280 Bolt High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-160280,M16 x 280OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-16280,M16 x 280OD U-Bolt Mild Steel E/G (For HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-16030,M16 x 30 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4592-16030,M16 x 30 Countersunk Cap Screw Gr 10.9 HDG DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-16030,M16 x 30 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-16030,M16 x 30 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-16030,M16 x 30 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0701-16030,M16 x 30 Countersunk NIB Bolt Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0702-16030,M16 x 30 Countersunk NIB Bolt Grade 4.8 HDG SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-16030,M16 x 30 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-16030,M16 x 30 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-16030,M16 x 30 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0790-16030,M16 x 30 Set Screw High Tensile Grade 10.9 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-16030,M16 x 30 Set Screw High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0782-16030,M16 x 30 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,3.2000,3.2000,0.0000,Yes
F0780-16030,M16 x 30 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0783-16030,M16 x 30 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-16030,M16 x 30 Set Screw Mild Steel Grade 4.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-16030,M16 x 30 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-16030,M16 x 30 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-16030,M16 x 30 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-16030,M16 x 30 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-16030,M16 x 30 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4553-16030,M16 x 30 Socket Head Cap Screw Gr 10.9 S/C DIN7984 Low Head,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-16030,M16 x 30 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-16030,M16 x 30 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-16030,M16 x 30 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-16030,M16 x 30 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-1603015,M16 x 30 x 1.5 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1796-16,M16 x 30 x 8 Flat Washer for Steel Structure HDG DIN7989 HV100,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0531-16300,M16 x 300 Bolt High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0532-16300,M16 x 300 Bolt High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0530-16300,M16 x 300 Bolt High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0706-16300,M16 x 300 Cup Square Bolt & Nut Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0081-160300100,M16 x 300 x 100 L-Shape Foundation Bolt E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0080-160300100,M16 x 300 x 100 L-Shape Foundation Bolt S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-16300,M16 x 300NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-16300,M16 x 300NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8800-16300,M16 x 300NB U-Bolt Mild Steel S/C (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-160315,M16 x 315OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-16035,M16 x 35 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4592-16035,M16 x 35 Countersunk Cap Screw Gr 10.9 HDG DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-16035,M16 x 35 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-16035,M16 x 35 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-16035,M16 x 35 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2116-16035,M16 x 35 CSK Machine Screw Slotted Gr 8.8 E/G DIN963 (High Tensile),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2117-16035,M16 x 35 CSK Machine Screw Slotted Gr 8.8 HDG DIN963 (High Tensile),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-16035,M16 x 35 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-16035,M16 x 35 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-16035,M16 x 35 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0790-16035,M16 x 35 Set Screw High Tensile Grade 10.9 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-16035,M16 x 35 Set Screw High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,3.8200,3.8200,0.0000,Yes
F0782-16035,M16 x 35 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,4.4000,4.4000,39.0000,Yes
F0780-16035,M16 x 35 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
FSET-B5-1635,M16 X 35 Set Screw High Tensile Grade 8.8 S/C DIN 933,Fastners,5.6800,6.5300,4.2600,4.2600,0.0000,No
F0783-16035,M16 x 35 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-16035,M16 x 35 Set Screw Mild Steel Grade 4.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-16035,M16 x 35 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-16035,M16 x 35 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-16035,M16 x 35 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-16035,M16 x 35 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-16035,M16 x 35 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-16035,M16 x 35 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-16035,M16 x 35 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-16035,M16 x 35 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-16035,M16 x 35 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8801-16350,M16 x 350NB U-Bolt Mild Steel E/G (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-16350,M16 x 350NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-160355,M16 x 355OD U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-163830,M16 x 38 x 3.0 Special Washer E/G,Fastners,0.0000,0.0000,0.8300,0.8300,-28.0000,Yes
F1642-163830,M16 x 38 x 3.0 Special Washer HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0074-16380,M16 x 380 Pigtail S/C 32mm Shell,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1527-16,M16 x 39 Disc Spring Washer MECHANICAL YELLOW DIN6796 Belleville,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4016-16,M16 x 3m Threaded Rod EN8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4018-16,M16 x 3m Threaded Rod EN8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4015-16,M16 x 3m Threaded Rod EN8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4026-16,M16 x 3m Threaded Rod Grade 8.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4028-16,M16 x 3m Threaded Rod Grade 8.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4025-16,M16 x 3m Threaded Rod Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4006-16,M16 x 3m Threaded Rod Mild Steel E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4008-16,M16 x 3m Threaded Rod Mild Steel HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4005-16,M16 x 3m Threaded Rod Mild Steel S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4036-16,M16 x 3m Threaded Rod Stainless Steel 304(A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4041-16,M16 x 3m Threaded Rod Stainless Steel 316(A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0626-16040,M16 x 40 Bolt Friction Grip Grade 10.9 tZn EN14399-4 HV (FULLY CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-16040,M16 x 40 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4592-16040,M16 x 40 Countersunk Cap Screw Gr 10.9 HDG DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4590-16040,M16 x 40 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4600-16040,M16 x 40 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4601-16040,M16 x 40 Countersunk Cap Screw St/St 316(A4) DIN7991,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2101-16040,M16 x 40 Countersunk Machine Screw Slotted E/G DIN963,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0701-16040,M16 x 40 Countersunk NIB Bolt Grade 4.8 E/G SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0702-16040,M16 x 40 Countersunk NIB Bolt Grade 4.8 HDG SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0700-16040,M16 x 40 Countersunk NIB Bolt Grade 4.8 S/C SANS1143,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2116-16040,M16 x 40 CSK Machine Screw Slotted Gr 8.8 E/G DIN963 (High Tensile),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F2117-16040,M16 x 40 CSK Machine Screw Slotted Gr 8.8 HDG DIN963 (High Tensile),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4611-16040,M16 x 40 Grub Screw Cup Point Gr 45H E/G DIN916 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4610-16040,M16 x 40 Grub Screw Cup Point Gr 45H S/C DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4615-16040,M16 x 40 Grub Screw Cup Point St/St 304(A2) DIN916,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0840-16040,M16 x 40 Set Screw Brass DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
FSET-B6-M1640SC,M16 x 40 Set Screw H/T S/C,Fastners,5.9060,6.7900,4.4300,4.4300,100.0000,No
F0790-16040,M16 x 40 Set Screw High Tensile Grade 10.9 S/C DIN933,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0781-16040,M16 x 40 Set Screw High Tensile Grade 8.8 E/G,Fastners,0.0000,0.0000,4.0500,4.0500,403.0000,Yes
F0782-16040,M16 x 40 Set Screw High Tensile Grade 8.8 HDG,Fastners,0.0000,0.0000,4.6700,4.6700,0.0000,Yes
F0780-16040,M16 x 40 Set Screw High Tensile Grade 8.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
FSET-B5-16040,M16 X 40 Set Screw High Tensile Grade 8.8 S/C DIN 933,Fastners,5.3200,6.1200,3.9900,3.9900,0.0000,No
F0783-16040,M16 x 40 Set Screw High Tensile Grade 8.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0761-16040,M16 x 40 Set Screw Mild Steel Grade 4.8 E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0762-16040,M16 x 40 Set Screw Mild Steel Grade 4.8 HDG,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0760-16040,M16 x 40 Set Screw Mild Steel Grade 4.8 S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0763-16040,M16 x 40 Set Screw Mild Steel Grade 4.8 Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0850-16040,M16 x 40 Set Screw Stainless Steel Grade 304 (A2),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0860-16040,M16 x 40 Set Screw Stainless Steel Grade 316 (A4),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4553-16040,M16 x 40 Socket Head Cap Screw Gr 10.9 S/C DIN7984 Low Head,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4521-16040,M16 x 40 Socket Head Cap Screw Gr 12.9 E/G DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4533-16040,M16 x 40 Socket Head Cap Screw Gr 12.9 HDG DIN912 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4520-16040,M16 x 40 Socket Head Cap Screw Gr 12.9 S/C DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4540-16040,M16 x 40 Socket Head Cap Screw St/St 304(A2) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4541-16040,M16 x 40 Socket Head Cap Screw St/St 316(A4) DIN912,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4570-16040M12,M16 x 40 Socket Head Shoulder Screw Gr 12.9 S/C ISO7379 (12mm),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0801-1604015,M16 x 40 x 1.5 Set Screw HT Grade 8.8 E/G DIN961 Metric Fine,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-164004,M16 x 40 x 4 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1641-164040,M16 x 40 x 4.0 Special Washer E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1643-164040,M16 x 40 x 4.0 Special Washer Y/P,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F1704-1604045,M16 x 40 x 4.5 Square Washer St/St A2 DIN436,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0081-160400100,M16 x 400 x 100 L-Shape Foundation Bolt E/G,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0080-160400100,M16 x 400 x 100 L-Shape Foundation Bolt S/C,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8821-160400,M16 x 400NB U-Bolt Mild Steel E/G (for HDPE Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F8802-16400,M16 x 400NB U-Bolt Mild Steel HDG (for Steel Pipes) c/w 2 nuts & 2 Washers,Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F0626-16045,M16 x 45 Bolt Friction Grip Grade 10.9 tZn EN14399-4 HV (FULLY CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4591-16045,M16 x 45 Countersunk Cap Screw Gr 10.9 E/G DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,0.0000,0.0000,0.0000,Yes
F4592-16045,M16 x 45 Countersunk Cap Screw Gr 10.9 HDG DIN7991 (NOT CERTIFIED),Fastners,0.0000,0.0000,6.1500,500.0000,469.0000,Yes
F4590-16045,M16 x 45 Countersunk Cap Screw Gr 10.9 S/C DIN7991,Fastners,0.0000,0.0000,5.0700,5.0700,-466.0000,Yes
F4600-16045,M16 x 45 Countersunk Cap Screw St/St 304(A2) DIN7991,Fastners,0.0000,0.0000,12.1000,12.1000,0.0000,Yes
